Артикул;Цена;Остаток;
107073;28210;0;
107364;10230;0;
104434;78560;0;
108137;17770;1;
108560;30800;1;
108421;30370;1;
108422;27020;0;
108348;43100;0;
108349;46830;1;
108730;49850;0;
108206;88700;0;
107590;117400;0;
107573;85580;1;
108084;43810;1;
108082;39720;1;
108466;65830;1;
108839;46480;0;
108491;95450;0;
108490;26670;1;
108489;62470;0;
108486;34660;0;
108485;34660;0;
108488;54040;0;
108487;54830;0;
108484;36550;0;
108140;27900;1;
108143;42440;1;
108439;23920;1;
111081;49850;0;
111079;44790;0;
111078;44790;0;
108865;95030;1;
108866;97950;0;
109121;40980;1;
108272;16230;4;
108858;32240;3;
108588;23920;2;
108586;30400;1;
108633;22560;1;
108933;24880;8;
108934;23250;1;
108634;24880;1;
108632;20330;5;
108932;29920;1;
108931;27200;1;
108631;21140;5;
108635;40480;5;
108935;40480;6;
108936;40480;4;
108636;41140;7;
108589;30490;6;
105862;60190;1;
107567;32090;0;
108643;49850;0;
108641;49850;0;
108581;35190;1;
109122;29830;3;
107384;28710;0;
108843U;47520;0;
108456;11920;0;
108587;27740;6;
101656;34660;0;
104385;15050;0;
107054;11530;0;
108044;5580;0;
109457;27020;0;
109091;43100;0;
109130;73500;0;
109132;60790;0;
109133;72000;1;
108097;37510;0;
109352;59110;0;
108601;17770;0;
108602;16450;0;
109243;70930;0;
106166;6820;0;
106172;4880;0;
106178;4400;0;
108193;4100;2;
108194;4130;0;
108195;5110;3;
108202;1860;1;
104510;11380;0;
108216/1;1040;11;
108217/1;1200;1;
108218/1;1200;16;
108219/1;1870;4;
108220/1;1680;15;
108221/1;1540;1;
108222/1;2560;22;
108223/1;2560;24;
108224/1;2080;3;
108225/1;1520;9;
108226/1;1680;5;
108215/1;1130;3;
108212/1;1440;7;
108213/1;1450;5;
109625;44790;0;
108583;21950;0;
109426;156250;0;
103565;25330;0;
104762;24520;0;
105115;27020;0;
105609;29590;0;
104397;12560;0;
108859;17770;0;
105323-35;23880;0;
108038;6710;2;
108039;8620;1;
106755;251330;0;
108869;117400;0;
106793U;43360;0;
106832;166380;0;
108723;54040;0;
103443;39230;0;
104432;77680;0;
105953;123080;0;
109428;56610;0;
109626;44790;0;
109423;133410;0;
109137;57420;0;
109244;78560;0;
109245;80250;0;
109116;113150;0;
109136;34660;0;
105601;17770;0;
104962;54680;2;
106478;9990;0;
106206;23620;1;
106748;6880;0;
107022;17770;0;
108603;7310;0;
107341;5670;1;
108567;14270;0;
108600;7980;1;
101589;21950;0;
108844U;32090;0;
108849;106390;0;
108847;106390;0;
108582;21950;0;
108627;22830;0;
108625;4090;5;
108626;13360;0;
109460;128330;0;
108590;21950;0;
108978;80250;0;
108837;21950;0;
109425;104310;0;
109486;124970;1;
109485;121590;0;
108592;22880;0;
109363;126610;1;
109094;64520;2;
109388;75190;0;
109095;13750;0;
109097;21150;0;
108607;34660;0;
109096;14560;7;
109099;11670;0;
109229;27900;0;
109382;6820;0;
109383;5430;0;
109384;9990;0;
109183;28710;0;
109288;50300;0;
109603;49850;0;
109186;54830;0;
109187;54830;0;
109160;25330;0;
109385;9990;0;
109231;77680;0;
109230;77680;0;
108578;11080;0;
109232;77680;0;
108579;17770;0;
109604;54320;1;
109159;25330;0;
109349;80960;1;
109561;69450;0;
109129;73500;0;
109131;73500;0;
108609;155350;0;
109210;128920;1;
109240;77070;0;
109241;77250;0;
109248;106390;0;
109249;112440;0;
108980;177320;0;
109143;111270;0;
109209;112340;0;
109419;95450;0;
109547;89500;0;
109548;138480;0;
107464;97950;0;
109440;54040;0;
109333;80250;0;
109533;97950;0;
109531;106390;0;
109484;151180;0;
109617;164690;0;
108526;91380;0;
109527;89500;0;
109182;35460;0;
109259;86130;0;
109258;86130;0;
109207;115720;0;
109530;54040;0;
109335;80250;0;
109334;80250;0;
109201;177320;0;
109199;177320;0;
109532;97950;0;
109200;177320;0;
109524;177320;0;
109587;89500;0;
109525;276950;0;
108830;10870;0;
108829;11580;0;
108828;9150;1;
106336;78560;0;
109233;93250;0;
109309;31280;0;
107203;4240;4;
105158;15160;1;
107207;2790;0;
106171;3640;1;
107023;13880;0;
109180;24780;0;
108021;9320;1;
108273;27900;0;
109538;89500;1;
105221;49850;0;
105951;63360;0;
105821;46480;0;
109202;300880;1;
107994;30400;0;
108286;38030;0;
107913;43010;2;
104963;56610;0;
107783;34660;0;
100857;5080;4;
108509;91380;0;
108735;91380;0;
108983;115620;0;
106547;70930;0;
108270;45690;0;
109395;37830;1;
109668;52940;0;
109876;106390;0;
110007;25990;2;
108841U;31280;0;
108848;106390;0;
109427;47280;0;
108979;68120;1;
109976;74820;1;
109841;195920;0;
109570;127060;0;
109840;92160;0;
109495;130030;0;
109642;103300;0;
109504;133410;0;
109643;97950;0;
109492;137070;0;
109640;97950;0;
109507;133410;0;
109641;97950;0;
110207;133410;0;
110444;151180;0;
109566;133410;0;
110012;177320;0;
110011;133410;0;
110057;47520;1;
109491;141850;0;
109494;141850;0;
110014;177320;1;
110013;115720;0;
109659;174340;1;
109658;97950;0;
109660;103890;0;
109662;184000;1;
109661;101040;1;
110281;143540;0;
110280;103890;0;
110285;147800;0;
110284;112440;0;
110283;147800;0;
110282;103890;0;
109674;97950;0;
109675;97950;0;
110223;155350;0;
110227;143540;0;
109254;168870;0;
109252;119890;1;
109255;181580;0;
109253;119900;0;
109204;266820;0;
109203;266820;0;
109238;117400;0;
109237;117400;0;
109236;117400;0;
109235;66740;0;
109234;66740;0;
109948;80250;0;
109947;62480;0;
109946;54040;0;
109972;96280;1;
109997;204340;1;
110206;166650;0;
109638;190830;0;
109667;171440;0;
109490;274140;0;
109461;222910;0;
107267;372010;1;
109343;246720;0;
109344;246720;0;
108576;138480;0;
108577;103890;0;
109664;137670;0;
109663;114030;0;
107112;35460;0;
109717;126660;0;
109665;80250;0;
109718;137070;0;
109666;82240;0;
109579;310730;0;
109580;303170;0;
107588;281450;0;
107272;95450;0;
108623;32020;0;
108620;14750;2;
108622;32020;0;
108619;16450;0;
110228;159950;0;
110032;49850;0;
110491;44790;0;
110155;22830;0;
110231;32090;0;
109623;60790;0;
109624;62480;0;
109598;36550;0;
109810;26250;1;
109809;43290;1;
109812;44790;0;
109811;44790;0;
109910;54040;0;
109909;22830;0;
108761;54040;0;
108571;146210;0;
109646;59440;0;
110158;21810;0;
109342;44790;0;
108846;80250;0;
108845;80250;0;
109719;130030;0;
107406;25330;0;
109290;50660;0;
109292;58300;0;
110468;44790;0;
109191;44790;0;
109192;44790;0;
109975;62480;0;
109567;62480;0;
109497;115720;0;
108573;41160;0;
108575;41160;0;
108574;41160;0;
109158;25330;0;
109161;25330;0;
109635;62480;0;
110287;35460;0;
109516;49850;0;
109517;49850;0;
107104;53230;0;
109816;50300;0;
109650;40530;0;
109150;82240;0;
109148;44790;0;
108585;21950;0;
108584;21950;0;
107208;3040;9;
108542;14390;0;
108543;16890;0;
108544;22830;0;
107945;30410;1;
108911;48170;0;
109970;75220;0;
108510;173130;0;
109415;222910;0;
108718;66800;0;
108982;141850;0;
109878;103890;0;
110196;65860;0;
110197;65860;0;
108596;22880;0;
109795;37150;1;
109793;23640;0;
109797;23640;0;
109803;30400;0;
109799;30400;0;
109801;30400;0;
105210;20260;0;
107940;4920;0;
107941;6980;0;
110091;28710;0;
108198;3640;1;
109727;3740;5;
109728;5050;5;
109729;7900;0;
109730;4130;0;
109731;4760;0;
109732;6990;0;
109777;3670;3;
109778;4370;2;
109779;5620;1;
110067;207720;0;
110068;227980;0;
109251;63970;0;
109250;48680;0;
108994;89500;0;
109551;112340;0;
109687;25850;0;
109686;20260;0;
107546;27900;0;
108483;52350;0;
107039;15350;0;
106931;464410;0;
109146;54830;0;
108478;34660;0;
108479;34660;0;
108480;33280;1;
107954;44790;0;
108925;143540;0;
108913;44670;1;
108838;56660;0;
108440;40530;0;
108441;49850;0;
108438;49850;0;
108842;58300;0;
107563;35460;0;
107130;133410;0;
108472;133410;0;
109788;49850;0;
107423;26210;0;
109973;44790;0;
108836;65790;0;
107336;49850;0;
109194;54830;0;
109206;37400;1;
109498;58300;0;
109577;41160;0;
109716;67620;0;
109808;62480;0;
110001;45690;0;
110062;45690;0;
110082;26770;0;
110142;41160;0;
109798;25590;0;
110144;62480;0;
110145;59040;1;
107917;23510;1;
110150;67780;1;
110210;50640;1;
110331;39720;0;
110335;49850;0;
110359;121590;0;
110360;155240;0;
110361;121590;0;
110409;66740;0;
110410;49850;0;
110456;106390;0;
110522;137070;0;
110529;49850;0;
110537;113150;0;
110539;62480;0;
110541;49850;0;
109216;33770;0;
109217;33770;0;
103435;23640;0;
107973;228860;0;
107974;228860;0;
110356;133410;0;
110357;133410;0;
109621;97950;0;
109622;97950;0;
110151;155350;0;
110211;54040;0;
109652;49850;0;
109748;222910;0;
109746;210170;0;
109355;130030;0;
108481;52350;0;
108482;52350;0;
109743;44790;0;
107329;39720;0;
110119;52130;0;
109496;151180;0;
109691;124970;0;
108558;100520;0;
109637;57420;0;
110467;160430;0;
110482;217040;0;
110528;228450;0;
107209;3020;0;
107210;2790;0;
108473;3080;0;
108628;3080;0;
109356;2790;0;
109357;3020;0;
109358;3020;0;
109359;3020;0;
109692;7640;0;
109693;8260;0;
109694;8260;0;
109696;8260;0;
109697;8260;0;
109698;8260;0;
109700;9140;0;
109702;8440;0;
109703;8440;0;
109705;8440;0;
109706;10090;0;
109709;10090;0;
109710;10090;0;
109711;10090;0;
109712;9320;0;
109715;10160;1;
109912;10090;0;
109913;10090;0;
109915;9320;0;
109950;3080;0;
109917;6440;0;
109918;6440;0;
109921;6440;0;
109922;6440;0;
109924;7310;0;
109929;6750;0;
109931;8260;0;
109932;8260;0;
109933;8260;0;
109934;8260;0;
109935;8260;0;
109936;7640;0;
109937;9140;0;
109939;9140;0;
109940;8440;0;
109941;9140;0;
109942;9140;0;
109943;8440;0;
110429;159950;0;
110430;87010;0;
110431;122450;0;
109985;164480;0;
110005;89500;0;
104868;108080;0;
109482;274140;0;
105451;181580;0;
109874;177320;0;
110183;160430;0;
110189;187370;0;
110377;115720;0;
110378;138480;0;
101408;102210;0;
108972;281450;0;
110405;85020;0;
109546;260070;0;
109866;293840;0;
110176;228450;0;
110177;246720;0;
110188;194720;0;
110371;186640;0;
110372;271440;1;
108242;66740;0;
108243;97950;0;
109553;233930;0;
109554;283710;0;
110374;283710;0;
109562;107270;0;
109563;156250;0;
108731;106390;0;
104555;75190;0;
104556;108080;0;
104557;108080;0;
108941;258080;0;
108942;126660;0;
108943;173620;0;
108944;272530;0;
109429;141850;0;
105989;157050;0;
110576;146920;0;
110022;133410;0;
110395;400230;0;
109411;133410;0;
109560;137070;0;
108166;140720;0;
101848;132600;0;
110363;210170;0;
107606;175630;0;
108191;86130;1;
109989;95450;0;
109990;210170;0;
109991;204340;0;
110382;121590;0;
110383;133410;0;
110384;248250;0;
110385;270200;0;
110386;217040;0;
110387;260070;0;
108719;59110;0;
108178;117400;0;
108252;117400;0;
109409;160430;0;
107218;293030;0;
107219;293030;0;
109519;216160;0;
110002;310730;0;
109998;363080;0;
109859;160430;0;
109860;177320;0;
109616;258380;0;
110063;231360;0;
110064;260070;0;
109615;291160;1;
109882;411210;0;
110134;285400;0;
108739;262300;0;
110122;177320;0;
109892;228450;0;
109620;265000;0;
108973;195890;0;
109825;222910;0;
109968;246720;0;
108282;202650;0;
108283;216160;0;
108284;287090;0;
108285;310690;0;
108474;183590;0;
108748;190830;0;
108956;75190;0;
109076;95450;0;
109077;119750;0;
109103;130030;0;
109104;106390;0;
109106;62480;0;
109107;62480;0;
109108;62480;0;
109109;141470;0;
109110;168310;0;
109117;99640;0;
109118;103890;0;
109119;99640;0;
109345;78560;0;
109362;72740;0;
109578;97950;0;
109584;121590;0;
109618;133410;0;
109836;90410;0;
109839;67550;0;
109853;58300;0;
109899;97360;0;
109956;65860;0;
109996;65860;0;
110004;118220;0;
110065;222910;0;
110066;239800;0;
110072;58300;0;
110074;58300;0;
110193;97950;0;
110195;78560;0;
110198;62480;0;
110270;104310;0;
110275;87720;0;
110292;120830;0;
110294;115720;0;
110295;115720;0;
110297;115720;0;
110307;146590;0;
110308;115720;0;
110309;137070;0;
110311;99370;0;
110313;131590;0;
110316;59110;0;
110317;59110;0;
110397;82240;0;
110413;118220;0;
110415;124970;0;
110428;163110;0;
110552;147800;1;
107186U;83200;0;
108124U;78560;0;
108125U;78560;0;
108126U;86130;0;
108741U;84720;1;
108742U;80410;0;
108745U;78560;0;
108746U;83200;0;
108959U;86130;0;
109023U;121590;0;
109399U;63970;0;
108947;54760;0;
108948;54760;0;
108949;43100;0;
108950;44790;0;
109849;40530;0;
109850;32090;0;
109907;40530;0;
109908;32090;0;
110320;60790;0;
110009;21950;0;
110010;24520;0;
109105;44790;0;
110199;49850;0;
107631;31280;0;
109361;40530;0;
108962;35460;0;
108963;36550;0;
108964;35460;0;
109734;66070;0;
108914;69240;0;
107457;60790;0;
106486U;35460;0;
106764U;42220;0;
109022;69210;0;
110264;16890;0;
110268;16890;0;
110269;24520;2;
110390;82240;0;
108096;34660;0;
108951;34660;0;
110008U;37510;0;
110110;36550;0;
106997U;59110;0;
109351;59110;0;
109854;35460;0;
110073;35460;0;
110075;35460;0;
107896;116700;0;
106511U;35460;0;
106512U;35460;0;
109340;54040;0;
109341;61940;0;
110114;36550;0;
110392;62480;0;
109802;68430;0;
109804;80250;0;
109872U;44790;0;
109873U;48170;0;
110115;35460;0;
110116;35460;0;
110117;35460;0;
110303;35460;0;
110304;36550;0;
110305;34660;0;
110306;34660;0;
110420;36340;0;
109074;199270;0;
109075;204340;0;
110192;204340;0;
108743U;201040;0;
108321U;195890;1;
108322U;201040;0;
108323U;185760;0;
109353;97950;0;
109354;97440;1;
109905;155350;0;
109906;138480;0;
110314;262300;0;
110416;248250;0;
100842;50660;0;
109832;222910;0;
109833;222910;0;
109847;228450;0;
109848;228450;0;
105222;88700;0;
109857;55630;0;
109858;62590;0;
110271;411210;0;
110301;228450;0;
108476;428940;0;
108336U;342820;0;
108337U;371000;0;
108338U;342820;0;
108968;48170;0;
110273;103890;0;
110274;293840;0;
110310;282410;1;
110315;182760;0;
110276;155350;0;
108960U;60790;0;
110296;302290;0;
109574;293840;0;
109576;293840;0;
110161;258380;0;
109829;228450;0;
109101;82750;0;
109102;82750;0;
109346;195890;0;
110194;195890;0;
110178;293840;0;
110182;293840;0;
110424;49850;0;
110425;49850;0;
110426;54040;0;
110427;54040;0;
110553;156250;1;
109955;160430;0;
106962U;68430;0;
108339U;328090;0;
108340U;310730;0;
108341U;295530;0;
109093;175630;0;
110153;68570;0;
109312;89500;0;
109313;89500;0;
108850;33770;0;
108851;36550;0;
110558;42990;0;
108705;44430;0;
108706;35460;0;
107282;88700;0;
107793;55730;0;
110445;106390;0;
110402;89500;0;
110403;62480;0;
105252;34660;0;
105253;34660;0;
105254;43910;0;
105255;59110;0;
110364;97950;0;
110551;97950;0;
106472;59110;0;
106473;34660;0;
105921;40180;1;
110447;115720;0;
107784;59110;0;
108149;19130;4;
108150;21720;0;
108151;17770;0;
108204;117400;0;
108722;49330;2;
109971;43100;0;
109999;49850;0;
110329;40530;0;
110406;53160;1;
110407;66740;0;
110015;106390;0;
110017;80250;0;
110436;35460;0;
109301;20260;0;
110016;80250;0;
108725;29640;4;
110019;58000;0;
109034;248250;0;
109035;248250;0;
108974;177320;0;
109500;106390;0;
109868;187370;0;
109299;49850;0;
108721;23190;0;
105925;18480;1;
106135;44790;0;
107283;30400;0;
107532;49850;0;
108975;177320;0;
109501;106390;0;
109855;60790;0;
108724;28710;1;
109556;222910;0;
109557;261760;0;
109845;124970;0;
109846;146920;0;
110006;60960;1;
110394;164480;0;
105197;68430;0;
110446;89500;0;
109969;78120;0;
109590;61260;0;
109591;43910;1;
110000;70930;0;
109588;115720;0;
109881;80250;0;
110107;33140;1;
108720;10810;2;
110186;34660;0;
110187;57420;0;
108946;133410;0;
109113;133410;0;
108945;80250;0;
109112;80250;0;
107484;166380;0;
107216;127540;0;
107217;127540;0;
107215;97950;0;
106342;99640;0;
108863;151180;0;
106341;66740;0;
108864;80250;0;
104870;108080;0;
104869;54920;0;
104871;48980;1;
105069;35460;0;
109879;239800;0;
105956;160830;0;
105954;275670;0;
106827;130030;0;
107462;108080;0;
106828;95450;0;
109875;177320;0;
110184;160430;0;
110190;173130;0;
110379;113560;0;
110380;97950;0;
110381;103300;0;
107744;50660;0;
101407;102210;0;
101406;49850;0;
103160;54920;0;
104437;55730;0;
104439;88700;0;
108738;248250;0;
108737;115720;0;
110367;222910;0;
110368;222910;0;
110369;156250;0;
110370;156250;0;
109867;222910;0;
109869;239800;0;
110373;236420;0;
109870;133410;0;
110375;151180;0;
109552;236420;0;
109871;151180;0;
109564;156250;0;
109565;164180;0;
108740;212780;0;
109984;222910;0;
108992;124970;0;
108993;80250;0;
109981;87810;0;
110039;204340;0;
110038;115720;0;
105990;180930;0;
105988;78560;0;
110021;133410;0;
110027;89500;0;
108460;222910;0;
109983;239800;0;
108245;117400;0;
109438;122450;0;
109558;155350;0;
109559;100520;0;
109537;177320;0;
109539;177320;0;
109540;89500;0;
108981;179620;0;
109992;151180;0;
109993;151180;0;
109994;103010;0;
101846;117400;0;
101847;117400;0;
101849;75190;0;
109550;204340;0;
109549;118210;0;
108996;118220;0;
109347;173620;0;
109348;78560;0;
109656;101320;0;
109033;284310;1;
109030;122470;0;
109031;76500;0;
109032;97950;0;
106568;26830;1;
109784;24520;0;
109791;39050;1;
105322U;126660;0;
110251;14390;0;
110422;8000;0;
110423;8660;0;
106692;3230;0;
108201;1540;0;
108991;50660;0;
109894;89500;0;
110393;69540;0;
110135;265000;0;
108912;75990;0;
107245;100520;0;
108287;95450;0;
108288;91380;0;
108976;52130;0;
107461;78560;0;
109877;109770;0;
108733;35460;0;
108734;32090;0;
109986;38030;0;
109987;33770;0;
110162;78270;0;
110588;146210;0;
109111;222910;0;
109889;104310;0;
109890;173860;0;
109083;212780;0;
109175;456900;0;
107000;264330;0;
107001;175630;0;
107239;168290;0;
110362;286280;0;
108995;130030;0;
110025;141850;0;
109435;222540;0;
110376;115720;0;
109177;425560;0;
109178;531960;0;
109020;222910;0;
109408;160430;0;
109142;111270;0;
110078;242370;0;
109432;212780;0;
109433;212780;0;
108639;147800;0;
109628;147800;0;
107277;351260;0;
108106;351260;0;
109542;122450;0;
107473;206520;0;
109523;191020;0;
109897;228450;0;
106364;77680;0;
109029;177320;0;
109995;159950;0;
110023;141850;0;
105896;293840;0;
106050;293840;0;
106138;55730;0;
107530;82750;0;
108274;27900;0;
108275;27900;0;
110143;27900;0;
2400 A3;64800;1;
9050 S0;119680;0;
BELL A1;14340;0;
BELL SO;16080;0;
CARRE S1 GD;24300;0;
CARRE S1 P;17330;0;
CHARLOTTE P1;12780;0;
CHARLOTTE S3L;44420;0;
CIOCCA S4 N;182090;0;
COSMOSPORA;943520;1;
CUT F;6780;1;
LUME S2 DM;82400;1;
Otto x Otto P;18140;0;
PLAY A0 P0;12340;0;
PLAY A1 P1;16800;3;
PRO-SECCO A1;18140;0;
PRO-SECCO A3;34580;0;
PRO-SECCO P4;37010;0;
SAN SIRO F;7070;0;
SPIDER AO PO;30320;1;
SPOKE A1 P1 E27;22250;0;
XILO R10;41280;1;
XILO S10;16450;1;
110180;27900;0;
110181;29240;0;
104410;69240;0;
109589;262300;0;
103210;43100;0;
107746;68430;0;
107421;108080;0;
107435;109660;0;
110042;59110;0;
109397;87010;0;
103208;39720;0;
105340;95450;0;
110028;30770;1;
105486;54920;0;
107472;59110;0;
105108;39720;0;
106242;21950;0;
109685;21950;0;
107136;32090;0;
105613;109770;0;
106136;50630;0;
109601;43100;0;
100814;27900;0;
109600;44790;0;
110480;118790;0;
104872;80240;1;
106508;117400;0;
108747;106390;0;
107474;106390;0;
109988;115720;0;
110504;177320;0;
110505;177320;0;
109861;106390;0;
109862;115720;0;
109040;247030;1;
109526;222910;0;
109895;87010;0;
109893;85320;0;
106105;34660;0;
106603;73100;0;
105311;59110;0;
109721;93760;0;
104411;65050;0;
108868;133410;0;
109645;137070;0;
106203;69240;0;
105959;108080;0;
109898;87720;0;
110675;49850;0;
109396;173130;1;
110806;52350;0;
110947;46480;0;
110748;49850;0;
110593;16230;0;
110789;47520;0;
110790;32680;0;
110791;40530;0;
109084;151180;0;
110767;400230;0;
110815;260070;0;
110817;266820;0;
KM011C-8+1;73300;0;
KR0387P-10A;63180;0;
KM0115C-3S brass;21180;21;
KM601T brass;48970;1;
KM602T brass;37500;5;
KM603T brass;35300;1;
KM0115T-3S brass;42500;0;
KM0115T-3S nickel;36040;2;
KM0115C-4S brass;23040;0;
KR371 transparent;29570;3;
KR0543P-M transparent;27400;0;
KR0543P-R transparent;51840;0;
SD3301-13A nickel;116810;5;
PG6100;32940;0;
MD2548/21 black;72000;0;
MD2553/1;6330;1;
8981-10D;45320;0;
KM061P nickel;39650;1;
110819;266820;0;
110856;293840;0;
110478;146210;0;
110547;177320;0;
110610;258380;0;
110616;258380;0;
110619;124970;0;
110658;124970;0;
110659;124970;0;
110662;115720;0;
110663;115720;0;
110665;258380;0;
110668;168870;0;
110822;187370;0;
110823;187370;0;
110614;115720;0;
110711;112340;0;
110860;49850;0;
110865;22830;0;
110866;17770;0;
110867;38330;1;
110868;39720;1;
110871;89500;0;
110872;62480;0;
110873;54040;0;
110874;45600;0;
110875;97950;0;
110586;173130;0;
110587;173130;0;
110664;160430;0;
110666;160430;0;
110673;169090;0;
109085;58300;0;
110603;202330;0;
KR0387P-6 amber/chrome;33370;0;
KR0387P-6;29460;0;
KR0387P-10A amber/chrome;84930;0;
KR0387P-10B amber/chrome;57540;0;
KR0262P-10;63650;0;
KR0262P-10 amber/chrome;77760;0;
KR0116P-7L;80390;0;
KR0116P-6;68870;0;
KM0775P-3;55880;1;
KG0579P-8;39520;0;
KG0852P-8B;85620;3;
KM0766P-4;25670;0;
KG0853P-1;9360;7;
KM0728P-4M;31110;0;
KM0728P-4L;35140;0;
KM0701P-4;41190;1;
KM0701P-6;37190;5;
KM0837P-6;74610;2;
KM0837P-8;58340;1;
KM0843P-6;43590;0;
KM0842P-6;70070;3;
KM0842W-1;18020;15;
KG0769P-10;92160;0;
KG0769W-2;11840;0;
KG0758P-5;38580;1;
KM0845P-6;47490;1;
KM0845P-8;45440;0;
KM0771P-4;71150;3;
KM0767W-1;8960;0;
KM0768W-1;5190;0;
KM0768W-2;8070;0;
KG0772T-1;14400;0;
KG0772T-1 gold;27030;1;
KR0773T-1;18940;2;
ZKT28;32570;0;
KM0376T-1;19020;0;
KM0707T-1;9380;1;
110749;60790;0;
110750;44790;0;
110751;35460;0;
110820;115720;0;
110836;115720;0;
110861;97950;0;
110863;115720;0;
110604;160430;0;
110816;113150;0;
110818;115720;0;
110862;95450;0;
110807;54040;0;
110471;35460;0;
110473;35460;1;
110474;38640;1;
110712;138480;0;
110713;138480;0;
110758;85320;0;
110782;69240;0;
110784;49850;0;
110824;75220;0;
110887;54040;0;
110900;97950;0;
110911;54040;0;
110848;130030;0;
110831;16230;0;
110832;16230;0;
110435;21950;0;
110670;32090;0;
110829;7270;0;
110830;7270;0;
110600;239800;0;
110579;177320;0;
110520;14230;0;
110521;13880;0;
110768;3720;17;
110769;21830;2;
110853;16890;0;
110888;32090;0;
110889;35460;0;
110792;14390;0;
110793;9540;0;
110794;9140;0;
110798;14620;0;
110800;8300;0;
110801;9690;0;
110802;8300;0;
110804;8300;0;
110248;133410;0;
110705;35460;0;
110740;63970;0;
110785;28710;0;
110786;35460;0;
110787;29240;0;
110788;36550;0;
110611;133410;0;
110617;168310;0;
110620;86130;0;
110667;109770;0;
110810;90410;0;
110811;118790;0;
110615;89500;0;
110779;115720;0;
110780;115720;0;
110746;44790;0;
110747;56820;0;
110509;177320;1;
110621;258380;0;
110645;217040;0;
110319;78560;0;
110442;16230;0;
110512;365520;0;
110513;160430;0;
110562;39720;0;
110849;58300;0;
110850;8300;0;
110851;11670;0;
110859;25330;0;
110882;34660;0;
110893;124970;0;
110908;28710;0;
110910;18010;1;
110914;28710;0;
110920;14910;0;
110921;10090;0;
110922;22830;0;
110923;32090;0;
110924;212780;0;
110938;319170;0;
110939;129230;0;
110944;49850;0;
110945;49850;0;
110952;58300;0;
110954;58300;0;
110961;17590;0;
111003;131590;0;
111004;75990;0;
111005;70400;0;
111006;65050;0;
111007;100520;0;
111008;113200;1;
111009;112440;0;
111010;169090;0;
111011;156250;0;
111015;30940;1;
111016;47150;0;
111017;37100;0;
111018;35460;0;
111019;54040;0;
111021;58300;0;
111023;54040;0;
111032;85320;0;
111034;133410;0;
111036;49850;0;
111038;13880;0;
111039;121570;0;
111042;50660;0;
111043;106390;0;
111046;41110;1;
